order_id,order_date,customer_id,customer_segment,customer_type,region,city,product_category,product_subcategory,payment_method,campaign_source,quantity,unit_price,discount_pct,discount_tier,order_value,order_value_tier,shipping_days,delivery_group,returned
O2025465,2025-06-21,C1156,Consumer,New,West,Halmstad,Sports,Cycling,Card,Social,1,412.91,0.095,Low (1-10%),373.68355,Premium,3,Medium (3-5d),0
O2025466,2025-07-30,C1031,Corporate,Returning,North,Stockholm,Electronics,Mobile,Card,Social,1,511.88,0.064,Low (1-10%),479.11967999999996,Premium,4,Medium (3-5d),0
O2025467,2025-06-24,C1185,Small Business,New,South,Lund,Electronics,Tablet,Card,Affiliate,1,604.34,0.169,Medium (11-25%),502.20654,Premium,3,Medium (3-5d),0
O2025468,2025-07-15,C1220,Consumer,Returning,West,Göteborg,Beauty,Skincare,Card,Affiliate,1,44.28,0.108,Medium (11-25%),39.49776,Low,3,Medium (3-5d),0
O2025469,2025-04-08,C1229,Corporate,Returning,North,Stockholm,Fashion,Accessories,Invoice,Organic,1,61.66,0.045,Low (1-10%),58.885299999999994,Low,3,Medium (3-5d),0
O2025470,2025-04-17,C1167,Small Business,New,South,Helsingborg,Beauty,Fragrance,Swish,Organic,1,65.57,0.061,Low (1-10%),61.570229999999995,Low,2,Fast (1-2d),0
O2025471,2025-07-02,C1213,Consumer,Returning,West,Borås,Beauty,Skincare,Card,Email,4,37.12,0.085,Low (1-10%),135.8592,Medium,3,Medium (3-5d),0
O2025472,2025-01-17,C1147,Consumer,Returning,West,Borås,Beauty,Makeup,Swish,Organic,2,64.77,0.002,Low (1-10%),129.28091999999998,Medium,3,Medium (3-5d),1
O2025473,2025-07-16,C1173,Corporate,New,West,Halmstad,Fashion,Sportswear,Card,Organic,1,111.59,0.029,Low (1-10%),108.35389,Medium,4,Medium (3-5d),1
O2025474,2025-05-07,C1109,Small Business,Returning,South,Helsingborg,Electronics,Headphones,Swish,Email,1,66.58,0.252,High (25%+),49.80184,Low,4,Medium (3-5d),0
O2025475,2025-05-08,C1161,Small Business,Returning,West,Borås,Home,Kitchen,Card,Direct,1,40.85,0.039,Low (1-10%),39.25685,Low,3,Medium (3-5d),0
O2025476,2025-01-18,C1003,Corporate,Returning,East,Norrköping,Fashion,Accessories,Card,Social,2,55.99,0.063,Low (1-10%),104.92526000000001,Medium,4,Medium (3-5d),0
O2025477,2025-12-15,C1125,Small Business,Returning,East,Norrköping,Sports,Cycling,Invoice,Email,2,835.92,0.179,Medium (11-25%),1372.58064,Premium,6,Slow(6-9d),0
O2025478,2025-12-18,C1132,Corporate,Returning,West,Borås,Fashion,Jackets,Swish,Paid Search,1,139.62,0.136,Medium (11-25%),120.63168,Medium,4,Medium (3-5d),0
O2025479,2025-05-22,C1197,Consumer,VIP,North,Uppsala,Electronics,Mobile,Swish,Organic,1,553.27,0.184,Medium (11-25%),451.46832,Premium,5,Medium (3-5d),0
O2025480,2025-08-17,C1134,Consumer,Returning,South,Malmö,Beauty,Fragrance,Card,Organic,2,115.29,0.076,Low (1-10%),213.05592000000001,High,3,Medium (3-5d),0
O2025481,2025-01-18,C1118,Corporate,New,North,Uppsala,Electronics,Tablet,Card,Email,2,519.66,0.126,Medium (11-25%),908.36568,Premium,4,Medium (3-5d),1
O2025482,2025-12-29,C1195,Consumer,Returning,South,Malmö,Fashion,Sportswear,Card,Organic,1,93.79,0.042,Low (1-10%),89.85082,Medium,2,Fast (1-2d),0
O2025483,2025-01-20,C1220,Consumer,Returning,West,Halmstad,Electronics,Laptop,Paypal,Affiliate,1,1232,0.108,Medium (11-25%),1098.944,Premium,4,Medium (3-5d),1
O2025484,2025-01-14,C1240,Consumer,Returning,South,Lund,Beauty,Makeup,Card,Email,1,29.11,0.154,Medium (11-25%),24.62706,Low,4,Medium (3-5d),1
O2025485,2025-01-11,C1047,Consumer,Returning,East,Norrköping,Fashion,Accessories,Card,Affiliate,1,27.58,0.115,Medium (11-25%),24.408299999999997,Low,5,Medium (3-5d),1
O2025486,2025-08-17,C1245,Consumer,Returning,West,Halmstad,Fashion,Shoes,Card,Social,1,46.18,0.082,Low (1-10%),42.39324,Low,7,Slow(6-9d),0
O2025487,2025-03-06,C1252,Corporate,Returning,North,Uppsala,Electronics,Mobile,Card,Paid Search,1,435.57,0,No discount,435.57,Premium,5,Medium (3-5d),0
O2025488,2025-07-16,C1229,Corporate,Returning,North,Stockholm,Electronics,Tablet,Card,Organic,1,720.99,0.045,Low (1-10%),688.54545,Premium,5,Medium (3-5d),0
O2025489,2025-01-27,C1198,Consumer,VIP,South,Helsingborg,Electronics,Headphones,Swish,Email,1,156.3,0.05,Low (1-10%),148.485,Medium,3,Medium (3-5d),0
O2025490,2025-11-12,C1132,Corporate,Returning,South,Malmö,Electronics,Mobile,Card,Email,1,362.23,0,No discount,362.23,High,5,Medium (3-5d),0
O2025491,2025-04-15,C1225,Small Business,Returning,North,Stockholm,Electronics,Mobile,Invoice,Social,1,613.61,0.049,Low (1-10%),583.54311,Premium,3,Medium (3-5d),0
O2025492,2025-09-25,C1238,Small Business,Returning,West,Göteborg,Sports,Outdoor,Card,Paid Search,1,176.81,0.105,Medium (11-25%),158.24495000000002,High,4,Medium (3-5d),1
O2025493,2025-09-21,C1078,Small Business,Returning,South,Helsingborg,Fashion,Sportswear,Swish,Direct,1,119.81,0,No discount,119.81,Medium,3,Medium (3-5d),0
O2025494,2025-08-30,C1255,Consumer,Returning,East,Linköping,Home,Lighting,Card,Social,1,49.89,0.098,Low (1-10%),45.00078,Low,6,Slow(6-9d),1
O2025495,2025-06-06,C1253,Consumer,New,North,Uppsala,Sports,Cycling,Card,Social,1,831.48,0,No discount,831.48,Premium,1,Fast (1-2d),0
O2025496,2025-03-20,C1035,Consumer,New,South,Malmö,Fashion,Sportswear,Card,Organic,1,69.49,0.12,Medium (11-25%),61.151199999999996,Low,3,Medium (3-5d),0
O2025497,2025-01-17,C1080,Consumer,New,North,Stockholm,Electronics,Headphones,Card,Email,1,165.97,0.048,Low (1-10%),158.00343999999998,High,4,Medium (3-5d),0
O2025498,2025-05-06,C1099,Consumer,Returning,North,Västerås,Home,Kitchen,Card,Organic,1,148.77,0,No discount,148.77,Medium,2,Fast (1-2d),0
O2025499,2025-02-26,C1012,Small Business,Returning,East,Norrköping,Electronics,Mobile,Card,Paid Search,1,312.69,0.064,Low (1-10%),292.67784,High,2,Fast (1-2d),0
O2025500,2025-10-27,C1058,Consumer,New,North,Stockholm,Electronics,Headphones,Swish,Paid Search,1,288.72,0.006,Low (1-10%),286.98768,High,3,Medium (3-5d),0
O2025501,2025-06-03,C1037,Consumer,VIP,West,Borås,Beauty,Skincare,Swish,Email,3,72.97,0.085,Low (1-10%),200.30265,High,2,Fast (1-2d),0
O2025502,2025-04-18,C1237,Small Business,Returning,South,Malmö,Fashion,Sportswear,Card,Direct,1,69.81,0.046,Low (1-10%),66.59873999999999,Low,3,Medium (3-5d),0
O2025503,2025-02-10,C1096,Consumer,Returning,East,Stockholm,Electronics,Mobile,Card,Paid Search,1,540.21,0.056,Low (1-10%),509.95824,Premium,3,Medium (3-5d),0
O2025504,2025-01-11,C1170,Consumer,Returning,West,Halmstad,Electronics,Headphones,Card,Email,1,171.49,0.012,Low (1-10%),169.43212,High,5,Medium (3-5d),0
O2025505,2025-03-18,C1251,Small Business,Returning,West,Borås,Beauty,Haircare,Card,Direct,3,39.26,0.078,Low (1-10%),108.59316000000001,Medium,3,Medium (3-5d),0
O2025506,2025-09-20,C1198,Consumer,VIP,South,Helsingborg,Electronics,Laptop,Swish,Organic,1,1025.26,0.061,Low (1-10%),962.71914,Premium,4,Medium (3-5d),0
O2025507,2025-01-25,C1090,Consumer,Returning,West,Göteborg,Electronics,Laptop,Invoice,Social,2,1171.65,0.021,Low (1-10%),2294.0907,Premium,6,Slow(6-9d),0
O2025508,2025-11-05,C1166,Consumer,New,South,Helsingborg,Home,Decor,Card,Paid Search,2,118.15,0.01,Low (1-10%),233.937,High,7,Slow(6-9d),0
O2025509,2025-01-25,C1064,Consumer,VIP,North,Uppsala,Beauty,Makeup,Card,Email,1,31.73,0.023,Low (1-10%),31.00021,Low,2,Fast (1-2d),0
O2025510,2025-07-05,C1137,Consumer,New,West,Borås,Beauty,Fragrance,Gift Card,Social,1,72.48,0,No discount,72.48,Low,3,Medium (3-5d),0
O2025511,2025-02-07,C1198,Consumer,VIP,South,Helsingborg,Home,Lighting,Invoice,Paid Search,1,122.57,0.078,Low (1-10%),113.00954,Medium,5,Medium (3-5d),0
O2025512,2025-07-02,C1112,Small Business,Returning,North,Stockholm,Home,Furniture,Swish,Paid Search,1,975.74,0.064,Low (1-10%),913.29264,Premium,3,Medium (3-5d),0
O2025513,2025-04-28,C1182,Small Business,Returning,East,Örebro,Electronics,Laptop,Card,Paid Search,2,934.59,0.144,Medium (11-25%),1600.01808,Premium,4,Medium (3-5d),0
O2025514,2025-04-19,C1159,Consumer,Returning,South,Malmö,Home,Furniture,Card,Organic,1,946.64,0.04,Low (1-10%),908.7743999999999,Premium,6,Slow(6-9d),1
O2025515,2025-05-18,C1156,Consumer,New,West,Göteborg,Sports,Outdoor,Card,Organic,1,117.43,0.039,Low (1-10%),112.85023,Medium,3,Medium (3-5d),0
O2025516,2025-02-26,C1030,Small Business,Returning,North,Stockholm,Electronics,Headphones,Swish,Organic,1,288.82,0.069,Low (1-10%),268.89142,High,5,Medium (3-5d),0
O2025517,2025-12-06,C1040,Consumer,Returning,East,Linköping,Electronics,Mobile,Swish,Paid Search,1,301.97,0.054,Low (1-10%),285.66362000000004,High,4,Medium (3-5d),1
O2025518,2025-11-17,C1073,Small Business,New,North,Västerås,Fashion,Shoes,Card,Paid Search,1,102.91,0.097,Low (1-10%),92.92773,Medium,7,Slow(6-9d),0
O2025519,2025-02-14,C1131,Small Business,Returning,North,Västerås,Beauty,Skincare,Swish,Affiliate,1,65.14,0.031,Low (1-10%),63.12066,Low,3,Medium (3-5d),0
O2025520,2025-07-29,C1132,Corporate,Returning,West,Borås,Sports,Outdoor,Card,Paid Search,1,151.75,0.042,Low (1-10%),145.3765,Medium,2,Fast (1-2d),0
O2025521,2025-02-06,C1188,Small Business,Returning,North,Uppsala,Sports,Team Sports,Invoice,Email,2,73.47,0.159,Medium (11-25%),123.57654,Medium,6,Slow(6-9d),0
O2025522,2025-03-24,C1207,Consumer,New,North,Stockholm,Beauty,Makeup,Swish,Organic,1,66.32,0.062,Low (1-10%),62.20815999999999,Low,5,Medium (3-5d),0
O2025523,2025-09-11,C1196,Consumer,VIP,West,Borås,Beauty,Fragrance,Swish,Organic,4,71.94,0.134,Medium (11-25%),249.20015999999998,High,7,Slow(6-9d),0
O2025524,2025-09-26,C1170,Consumer,Returning,West,Halmstad,Electronics,Headphones,Invoice,Paid Search,2,189.88,0,No discount,379.76,Premium,1,Fast (1-2d),0
O2025525,2025-01-25,C1085,Small Business,Returning,West,Halmstad,Beauty,Fragrance,Invoice,Organic,1,92.93,0.088,Low (1-10%),84.75216,Medium,4,Medium (3-5d),0
O2025526,2025-10-10,C1202,Small Business,Returning,South,Helsingborg,Electronics,Mobile,Card,Social,1,668.45,0.032,Low (1-10%),647.0596,Premium,5,Medium (3-5d),0
O2025527,2025-05-11,C1011,Small Business,Returning,East,Linköping,Home,Furniture,Card,Paid Search,1,693.09,0.053,Low (1-10%),656.35623,Premium,8,Slow(6-9d),0
O2025528,2025-12-31,C1199,Small Business,Returning,North,Västerås,Electronics,Mobile,Swish,Paid Search,1,365.95,0.077,Low (1-10%),337.77185000000003,High,1,Fast (1-2d),0
O2025529,2025-09-19,C1134,Consumer,Returning,South,Malmö,Beauty,Fragrance,Paypal,Email,1,49.89,0.189,Medium (11-25%),40.460789999999996,Low,2,Fast (1-2d),1
O2025530,2025-01-13,C1208,Consumer,Returning,North,Stockholm,Beauty,Skincare,Card,Organic,1,54.82,0.087,Low (1-10%),50.05066,Low,1,Fast (1-2d),0
O2025531,2025-08-07,C1113,Small Business,Returning,South,Lund,Fashion,Sportswear,Invoice,Social,1,84.93,0.03,Low (1-10%),82.38210000000001,Medium,2,Fast (1-2d),0
O2025532,2025-07-03,C1059,Small Business,New,South,Malmö,Sports,Cycling,Invoice,Affiliate,3,617.05,0.182,Medium (11-25%),1514.2407,Premium,3,Medium (3-5d),0
O2025533,2025-09-29,C1066,Consumer,VIP,East,Örebro,Fashion,Sportswear,Swish,Paid Search,1,131.61,0.182,Medium (11-25%),107.65698000000002,Medium,4,Medium (3-5d),1
O2025534,2025-01-30,C1102,Small Business,Returning,North,Västerås,Electronics,Laptop,Card,Direct,1,1373.22,0.064,Low (1-10%),1285.33392,Premium,4,Medium (3-5d),0
O2025535,2025-05-31,C1066,Consumer,VIP,West,Göteborg,Electronics,Mobile,Card,Affiliate,1,365.57,0.136,Medium (11-25%),315.85248,High,3,Medium (3-5d),0
O2025536,2025-12-26,C1064,Consumer,VIP,North,Uppsala,Electronics,Mobile,Card,Paid Search,2,374.95,0.168,Medium (11-25%),623.9168,Premium,3,Medium (3-5d),1
O2025537,2025-08-17,C1229,Corporate,Returning,North,Stockholm,Sports,Outdoor,Card,Organic,1,292.01,0.11,Medium (11-25%),259.8889,High,1,Fast (1-2d),0
O2025538,2025-04-06,C1194,Consumer,New,North,Uppsala,Electronics,Laptop,Card,Direct,1,1038.1,0.026,Low (1-10%),1011.1093999999999,Premium,6,Slow(6-9d),0
O2025539,2025-07-03,C1136,Consumer,Returning,West,Halmstad,Home,Furniture,Card,Paid Search,2,972.32,0.068,Low (1-10%),1812.40448,Premium,5,Medium (3-5d),0
O2025540,2025-08-07,C1243,Consumer,Returning,East,Linköping,Sports,Outdoor,Card,Affiliate,1,277.58,0.145,Medium (11-25%),237.33089999999999,High,4,Medium (3-5d),0
O2025541,2025-08-23,C1177,Small Business,Returning,East,Linköping,Fashion,Sportswear,Paypal,Organic,1,70.77,0,No discount,70.77,Low,2,Fast (1-2d),0
O2025542,2025-11-22,C1082,Consumer,Returning,North,Stockholm,Beauty,Makeup,Card,Paid Search,1,59.29,0.08,Low (1-10%),54.546800000000005,Low,4,Medium (3-5d),0
O2025543,2025-01-10,C1072,Consumer,New,North,Västerås,Electronics,Laptop,Gift Card,Social,1,1388.17,0.096,Low (1-10%),1254.90568,Premium,2,Fast (1-2d),0
O2025544,2025-09-21,C1113,Small Business,Returning,South,Lund,Fashion,Shoes,Card,Affiliate,1,133.78,0.098,Low (1-10%),120.66956,Medium,4,Medium (3-5d),0
O2025545,2025-08-17,C1192,Corporate,Returning,West,Göteborg,Fashion,Jackets,Card,Email,1,163.7,0.138,Medium (11-25%),141.1094,Medium,3,Medium (3-5d),1
O2025546,2025-06-14,C1065,Small Business,New,North,Uppsala,Fashion,Jackets,Swish,Affiliate,2,147.45,0.17,Medium (11-25%),244.76699999999997,High,1,Fast (1-2d),1
O2025547,2025-12-01,C1155,Corporate,New,South,Helsingborg,Home,Kitchen,Card,Organic,1,101.67,0,No discount,101.67,Medium,3,Medium (3-5d),0
O2025548,2025-08-07,C1200,Consumer,Returning,North,Uppsala,Electronics,Laptop,Card,Direct,1,1064.57,0.051,Low (1-10%),1010.2769299999999,Premium,2,Fast (1-2d),0
O2025549,2025-04-14,C1107,Consumer,VIP,South,Malmö,Electronics,Laptop,Swish,Email,2,968.95,0.07,Low (1-10%),1802.247,Premium,6,Slow(6-9d),0
O2025550,2025-08-04,C1069,Consumer,Returning,West,Halmstad,Fashion,Jackets,Card,Paid Search,1,102.78,0.101,Medium (11-25%),92.39922,Medium,2,Fast (1-2d),0
O2025551,2025-07-03,C1187,Consumer,Returning,North,Västerås,Home,Decor,Card,Paid Search,1,87.04,0.04,Low (1-10%),83.5584,Medium,4,Medium (3-5d),0
O2025552,2025-08-14,C1090,Consumer,Returning,West,Göteborg,Sports,Outdoor,Swish,Paid Search,1,181.99,0.043,Low (1-10%),174.16443,High,2,Fast (1-2d),0
O2025553,2025-06-27,C1105,Consumer,VIP,West,Halmstad,Fashion,Sportswear,Gift Card,Paid Search,2,80.99,0.155,Medium (11-25%),136.8731,Medium,4,Medium (3-5d),1
O2025554,2025-05-19,C1164,Corporate,Returning,East,Linköping,Electronics,Laptop,Card,Social,1,903.43,0,No discount,903.43,Premium,6,Slow(6-9d),0
O2025555,2025-12-25,C1243,Consumer,Returning,East,Linköping,Electronics,Tablet,Invoice,Organic,1,519.82,0.119,Medium (11-25%),457.96142000000003,Premium,8,Slow(6-9d),0
O2025556,2025-07-29,C1031,Corporate,Returning,North,Stockholm,Home,Kitchen,Gift Card,Organic,1,152.47,0.033,Low (1-10%),147.43849,Medium,5,Medium (3-5d),0
O2025557,2025-02-04,C1187,Consumer,Returning,North,Västerås,Fashion,Sportswear,Gift Card,Organic,1,78.86,0.063,Low (1-10%),73.89182000000001,Low,1,Fast (1-2d),0
O2025558,2025-01-30,C1120,Small Business,New,North,Stockholm,Home,Kitchen,Card,Organic,1,76.55,0.03,Low (1-10%),74.25349999999999,Low,5,Medium (3-5d),1
O2025559,2025-02-01,C1084,Corporate,VIP,East,Linköping,Home,Kitchen,Swish,Paid Search,1,106.99,0.207,Medium (11-25%),84.84307,Medium,4,Medium (3-5d),0
O2025560,2025-07-08,C1036,Consumer,New,North,Stockholm,Electronics,Mobile,Card,Organic,1,516.16,0.024,Low (1-10%),503.77216,Premium,4,Medium (3-5d),0
O2025561,2025-09-23,C1243,Consumer,Returning,East,Linköping,Fashion,Accessories,Card,Social,1,44.3,0.017,Low (1-10%),43.546899999999994,Low,2,Fast (1-2d),0
O2025562,2025-04-07,C1026,Small Business,Returning,South,Malmö,Electronics,Mobile,Invoice,Email,1,212.76,0.08,Low (1-10%),195.7392,High,2,Fast (1-2d),0
O2025563,2025-08-25,C1212,Corporate,New,South,Malmö,Sports,Team Sports,Swish,Social,1,53.95,0.099,Low (1-10%),48.60895000000001,Low,4,Medium (3-5d),0
O2025564,2025-12-27,C1023,Consumer,Returning,North,Uppsala,Sports,Outdoor,Card,Paid Search,2,238.72,0.1,Low (1-10%),429.696,Premium,3,Medium (3-5d),0
O2025565,2025-02-09,C1080,Consumer,New,North,Stockholm,Home,Kitchen,Swish,Social,1,104.49,0.026,Low (1-10%),101.77326,Medium,3,Medium (3-5d),1
O2025566,2025-09-21,C1227,Consumer,New,North,Stockholm,Fashion,Jackets,Swish,Email,1,273.55,0.03,Low (1-10%),265.3435,High,4,Medium (3-5d),0
O2025567,2025-11-02,C1231,Corporate,New,North,Uppsala,Beauty,Makeup,Card,Paid Search,1,30.69,0.015,Low (1-10%),30.22965,Low,1,Fast (1-2d),0
O2025568,2025-02-13,C1075,Consumer,VIP,North,Stockholm,Fashion,Jackets,Invoice,Paid Search,1,187.78,0.095,Low (1-10%),169.9409,High,5,Medium (3-5d),0
O2025569,2025-09-26,C1201,Consumer,Returning,West,Halmstad,Home,Lighting,Card,Affiliate,1,153.84,0.073,Low (1-10%),142.60968,Medium,6,Slow(6-9d),0
O2025570,2025-12-14,C1011,Small Business,Returning,East,Linköping,Sports,Team Sports,Card,Paid Search,1,96.5,0.072,Low (1-10%),89.552,Medium,3,Medium (3-5d),0
O2025571,2025-01-27,C1066,Consumer,VIP,West,Göteborg,Fashion,Sportswear,Paypal,Email,2,119.66,0.021,Low (1-10%),234.29428,High,1,Fast (1-2d),0
O2025572,2025-10-18,C1134,Consumer,Returning,South,Malmö,Beauty,Haircare,Card,Organic,1,21.34,0.054,Low (1-10%),20.18764,Low,3,Medium (3-5d),0
O2025573,2025-08-04,C1001,Consumer,VIP,West,Halmstad,Home,Lighting,Invoice,Organic,1,143.61,0,No discount,143.61,Medium,1,Fast (1-2d),0
O2025574,2025-12-20,C1240,Consumer,Returning,South,Lund,Fashion,Jackets,Paypal,Social,1,169.12,0.04,Low (1-10%),162.3552,High,2,Fast (1-2d),0
O2025575,2025-06-16,C1032,Consumer,Returning,North,Uppsala,Fashion,Shoes,Swish,Direct,2,112.67,0.017,Low (1-10%),221.50922,High,3,Medium (3-5d),0
O2025576,2025-02-07,C1255,Consumer,Returning,East,Linköping,Home,Lighting,Card,Direct,1,153.19,0.005,Low (1-10%),152.42405,High,5,Medium (3-5d),0
O2025577,2025-01-28,C1099,Consumer,Returning,North,Västerås,Electronics,Tablet,Card,Organic,1,518.54,0,No discount,518.54,Premium,3,Medium (3-5d),0
O2025578,2025-08-02,C1229,Corporate,Returning,North,Stockholm,Fashion,Accessories,Card,Organic,2,43.61,0.025,Low (1-10%),85.0395,Medium,1,Fast (1-2d),0
O2025579,2025-10-25,C1059,Small Business,New,South,Malmö,Electronics,Laptop,Card,Affiliate,2,890.92,0.102,Medium (11-25%),1600.09232,Premium,4,Medium (3-5d),0
O2025580,2025-12-15,C1055,Corporate,New,North,Stockholm,Home,Kitchen,Swish,Affiliate,1,54.81,0.075,Low (1-10%),50.699250000000006,Low,4,Medium (3-5d),0
O2025581,2025-04-14,C1087,Consumer,Returning,West,Halmstad,Electronics,Tablet,Card,Organic,1,412.88,0.01,Low (1-10%),408.7512,Premium,4,Medium (3-5d),0
O2025582,2025-05-04,C1041,Consumer,Returning,South,Lund,Beauty,Makeup,Swish,Paid Search,1,41.43,0.06,Low (1-10%),38.944199999999995,Low,3,Medium (3-5d),0
O2025583,2025-11-20,C1059,Small Business,New,South,Malmö,Home,Decor,Gift Card,Email,2,133.89,0.146,Medium (11-25%),228.68411999999998,High,7,Slow(6-9d),0
O2025584,2025-01-03,C1113,Small Business,Returning,South,Lund,Sports,Outdoor,Swish,Email,1,166.35,0.089,Low (1-10%),151.54485,Medium,1,Fast (1-2d),0
O2025585,2025-10-21,C1040,Consumer,Returning,East,Linköping,Sports,Fitness,Card,Social,1,140.66,0.048,Low (1-10%),133.90832,Medium,6,Slow(6-9d),0
O2025586,2025-10-07,C1054,Consumer,VIP,North,Stockholm,Beauty,Haircare,Paypal,Social,1,41.39,0.2,Medium (11-25%),33.112,Low,2,Fast (1-2d),0
O2025587,2025-12-29,C1152,Consumer,Returning,North,Västerås,Fashion,Jackets,Card,Social,3,136.85,0.053,Low (1-10%),388.7908499999999,Premium,2,Fast (1-2d),0
O2025588,2025-10-19,C1067,Small Business,Returning,West,Halmstad,Fashion,Accessories,Gift Card,Organic,1,46.14,0.004,Low (1-10%),45.95544,Low,2,Fast (1-2d),0
O2025589,2025-11-03,C1113,Small Business,Returning,South,Lund,Home,Furniture,Card,Email,1,711.36,0.076,Low (1-10%),657.29664,Premium,4,Medium (3-5d),0
O2025590,2025-01-25,C1179,Consumer,Returning,East,Örebro,Sports,Cycling,Swish,Direct,3,698.9,0.016,Low (1-10%),2063.1528,Premium,5,Medium (3-5d),1
O2025591,2025-07-16,C1255,Consumer,Returning,East,Linköping,Home,Decor,Invoice,Social,1,80.49,0.024,Low (1-10%),78.55824,Low,5,Medium (3-5d),0
O2025592,2025-07-18,C1140,Small Business,Returning,West,Halmstad,Sports,Team Sports,Invoice,Organic,1,30.43,0.046,Low (1-10%),29.03022,Low,4,Medium (3-5d),1
O2025593,2025-04-11,C1190,Small Business,Returning,East,Norrköping,Electronics,Mobile,Card,Organic,3,482.68,0,No discount,1448.04,Premium,8,Slow(6-9d),0
O2025594,2025-12-15,C1094,Consumer,Returning,North,Uppsala,Fashion,Jackets,Swish,Organic,1,157.34,0.077,Low (1-10%),145.22482000000002,Medium,1,Fast (1-2d),0
O2025595,2025-11-05,C1002,Small Business,New,South,Lund,Fashion,Shoes,Invoice,Affiliate,1,111.71,0.135,Medium (11-25%),96.62915,Medium,3,Medium (3-5d),0
O2025596,2025-05-24,C1236,Small Business,New,East,Örebro,Electronics,Tablet,Invoice,Organic,2,671.53,0.015,Low (1-10%),1322.9141,Premium,6,Slow(6-9d),0
O2025597,2025-11-19,C1094,Consumer,Returning,North,Uppsala,Beauty,Fragrance,Swish,Organic,3,85.93,0.038,Low (1-10%),247.99398000000002,High,3,Medium (3-5d),0
O2025598,2025-07-15,C1159,Consumer,Returning,South,Malmö,Sports,Fitness,Paypal,Direct,1,229,0.063,Low (1-10%),214.573,High,4,Medium (3-5d),0
O2025599,2025-02-01,C1225,Small Business,Returning,North,Stockholm,Home,Furniture,Gift Card,Social,2,724.76,0.026,Low (1-10%),1411.83248,Premium,2,Fast (1-2d),0
O2025600,2025-05-26,C1167,Small Business,New,South,Helsingborg,Fashion,Shoes,Card,Paid Search,1,96.3,0.043,Low (1-10%),92.1591,Medium,4,Medium (3-5d),0
O2025601,2025-11-17,C1060,Small Business,Returning,North,Västerås,Home,Kitchen,Paypal,Organic,1,89.17,0.057,Low (1-10%),84.08731,Medium,2,Fast (1-2d),0
O2025602,2025-03-16,C1012,Small Business,Returning,South,Helsingborg,Sports,Team Sports,Card,Paid Search,1,124.19,0.101,Medium (11-25%),111.64681,Medium,5,Medium (3-5d),0
O2025603,2025-06-07,C1093,Small Business,Returning,West,Borås,Home,Lighting,Paypal,Organic,1,97.44,0.023,Low (1-10%),95.19888,Medium,5,Medium (3-5d),0
O2025604,2025-11-26,C1062,Consumer,VIP,South,Helsingborg,Fashion,Shoes,Card,Email,1,172.68,0.103,Medium (11-25%),154.89396000000002,High,3,Medium (3-5d),0
O2025605,2025-09-12,C1149,Consumer,Returning,North,Uppsala,Home,Lighting,Invoice,Social,1,150.49,0.05,Low (1-10%),142.9655,Medium,4,Medium (3-5d),0
O2025606,2025-09-16,C1109,Small Business,Returning,South,Helsingborg,Electronics,Mobile,Card,Direct,1,356.53,0.001,Low (1-10%),356.17346999999995,High,3,Medium (3-5d),0
O2025607,2025-04-19,C1142,Small Business,Returning,South,Helsingborg,Electronics,Tablet,Card,Email,1,653.45,0.069,Low (1-10%),608.3619500000001,Premium,3,Medium (3-5d),0
O2025608,2025-12-16,C1060,Small Business,Returning,North,Västerås,Electronics,Tablet,Card,Email,1,392.05,0.043,Low (1-10%),375.19185,Premium,1,Fast (1-2d),0
O2025609,2025-12-16,C1233,Corporate,Returning,West,Halmstad,Home,Decor,Card,Organic,2,101.27,0.033,Low (1-10%),195.85618,High,4,Medium (3-5d),1
O2025610,2025-12-31,C1005,Small Business,Returning,West,Göteborg,Fashion,Sportswear,Card,Social,1,80.52,0.013,Low (1-10%),79.47323999999999,Low,4,Medium (3-5d),0
O2025611,2025-06-12,C1053,Consumer,New,West,Borås,Fashion,Shoes,Invoice,Email,1,77.02,0.033,Low (1-10%),74.47833999999999,Low,4,Medium (3-5d),0
O2025612,2025-02-05,C1140,Small Business,Returning,West,Borås,Beauty,Skincare,Card,Social,2,46.46,0.044,Low (1-10%),88.83152,Medium,3,Medium (3-5d),0
O2025613,2025-06-23,C1093,Small Business,Returning,West,Borås,Beauty,Makeup,Card,Organic,2,64.97,0.057,Low (1-10%),122.53341999999999,Medium,2,Fast (1-2d),0
O2025614,2025-11-18,C1154,Corporate,VIP,West,Göteborg,Home,Kitchen,Gift Card,Social,1,142.65,0.064,Low (1-10%),133.5204,Medium,3,Medium (3-5d),0
O2025615,2025-11-07,C1029,Consumer,VIP,West,Halmstad,Fashion,Shoes,Card,Direct,1,94.34,0.042,Low (1-10%),90.37772,Medium,4,Medium (3-5d),0
O2025616,2025-07-28,C1071,Consumer,Returning,East,Norrköping,Sports,Cycling,Invoice,Email,1,509.81,0.049,Low (1-10%),484.82930999999996,Premium,4,Medium (3-5d),0
O2025617,2025-05-14,C1236,Small Business,New,East,Örebro,Beauty,Skincare,Card,Affiliate,2,44.22,0.097,Low (1-10%),79.86132,Low,4,Medium (3-5d),1
O2025618,2025-07-20,C1048,Consumer,VIP,North,Uppsala,Sports,Team Sports,Card,Social,1,86.6,0.121,Medium (11-25%),76.1214,Low,3,Medium (3-5d),1
